nct_id,gene_symbol,source
NCT04563507,CDK4,eligibility_criteria
NCT04563507,ERBB2,eligibility_criteria
NCT07054307,EGFR,eligibility_criteria
NCT04616183,BRAF,eligibility_criteria
NCT04616183,EGFR,eligibility_criteria
NCT04616183,KRAS,eligibility_criteria
NCT04616183,NRAS,eligibility_criteria
NCT06295432,EGFR,eligibility_criteria
NCT05980481,ERBB2,eligibility_criteria
NCT06058377,ERBB2,eligibility_criteria
NCT04841811,EGFR,eligibility_criteria
NCT04486833,ALK,eligibility_criteria
NCT04486833,BRAF,eligibility_criteria
NCT04486833,EGFR,eligibility_criteria
NCT06363734,CDK4,eligibility_criteria
NCT06363734,EGFR,eligibility_criteria
NCT06643000,EGFR,eligibility_criteria
NCT01327781,ERBB2,eligibility_criteria
NCT04928846,ALK,eligibility_criteria
NCT04928846,EGFR,eligibility_criteria
NCT04928846,MET,eligibility_criteria
NCT02971501,EGFR,eligibility_criteria
NCT04329065,ERBB2,eligibility_criteria
NCT03822312,ERBB2,eligibility_criteria
NCT05284539,ALK,eligibility_criteria
NCT05284539,EGFR,eligibility_criteria
NCT05284539,ROS1,eligibility_criteria
NCT06731907,ALK,eligibility_criteria
NCT06731907,EGFR,eligibility_criteria
NCT06731907,ROS1,eligibility_criteria
NCT06630130,ERBB2,eligibility_criteria
NCT06714357,BRAF,eligibility_criteria
NCT06714357,EGFR,eligibility_criteria
NCT06714357,KRAS,eligibility_criteria
NCT06714357,NRAS,eligibility_criteria
NCT04787341,BRAF,eligibility_criteria
NCT04787341,EGFR,eligibility_criteria
NCT04787341,KRAS,eligibility_criteria
NCT04787341,NRAS,eligibility_criteria
NCT05593094,ERBB2,eligibility_criteria
NCT06147037,EGFR,eligibility_criteria
NCT07413757,EGFR,eligibility_criteria
NCT06226857,BRAF,eligibility_criteria
NCT06226857,EGFR,eligibility_criteria
NCT06226857,KRAS,eligibility_criteria
NCT06226857,NRAS,eligibility_criteria
NCT03786692,ALK,eligibility_criteria
NCT03786692,EGFR,eligibility_criteria
NCT03786692,ROS1,eligibility_criteria
NCT05587439,EGFR,eligibility_criteria
NCT06967155,BRAF,eligibility_criteria
NCT06967155,EGFR,eligibility_criteria
NCT02752685,ERBB2,eligibility_criteria
NCT06247280,EGFR,eligibility_criteria
NCT03716180,ERBB2,eligibility_criteria
NCT05957510,EGFR,eligibility_criteria
NCT03381274,EGFR,eligibility_criteria
NCT05498155,BRCA1,eligibility_criteria
NCT05498155,BRCA2,eligibility_criteria
NCT05498155,ERBB2,eligibility_criteria
NCT07044908,BRAF,eligibility_criteria
NCT07044908,EGFR,eligibility_criteria
NCT05168423,EGFR,eligibility_criteria
NCT07462377,EGFR,eligibility_criteria
NCT03944772,ALK,eligibility_criteria
NCT03944772,BRAF,eligibility_criteria
NCT03944772,EGFR,eligibility_criteria
NCT03944772,KRAS,eligibility_criteria
NCT03944772,MET,eligibility_criteria
NCT03944772,RET,eligibility_criteria
NCT03944772,ROS1,eligibility_criteria
NCT06331169,ERBB2,eligibility_criteria
NCT05579366,EGFR,eligibility_criteria
NCT05579366,ERBB2,eligibility_criteria
NCT06659458,EGFR,eligibility_criteria
NCT05163249,EGFR,eligibility_criteria
NCT05163249,MET,eligibility_criteria
NCT07340398,ERBB2,eligibility_criteria
NCT07181499,ALK,eligibility_criteria
NCT07181499,BRAF,eligibility_criteria
NCT07181499,EGFR,eligibility_criteria
NCT07181499,ERBB2,eligibility_criteria
NCT07181499,KRAS,eligibility_criteria
NCT07181499,MET,eligibility_criteria
NCT07181499,RET,eligibility_criteria
NCT06274515,ERBB2,eligibility_criteria
NCT05985655,CDK4,eligibility_criteria
NCT05985655,CDK6,eligibility_criteria
NCT05985655,ERBB2,eligibility_criteria
NCT06477055,EGFR,eligibility_criteria
NCT05502237,ALK,eligibility_criteria
NCT05502237,BRAF,eligibility_criteria
NCT05502237,EGFR,eligibility_criteria
NCT05502237,RET,eligibility_criteria
NCT05502237,ROS1,eligibility_criteria
NCT07214662,ERBB2,eligibility_criteria
NCT01553942,EGFR,eligibility_criteria
NCT06829459,ALK,eligibility_criteria
NCT06829459,EGFR,eligibility_criteria
NCT06829459,MET,eligibility_criteria
NCT06829459,ROS1,eligibility_criteria
NCT07018427,ERBB2,eligibility_criteria
NCT06830694,EGFR,eligibility_criteria
NCT06447662,ALK,eligibility_criteria
NCT06447662,EGFR,eligibility_criteria
NCT06447662,KRAS,eligibility_criteria
NCT06447662,ROS1,eligibility_criteria
NCT07304739,ALK,eligibility_criteria
NCT07304739,BRAF,eligibility_criteria
NCT07304739,EGFR,eligibility_criteria
NCT07304739,KRAS,eligibility_criteria
NCT07304739,MET,eligibility_criteria
NCT07304739,RET,eligibility_criteria
NCT07304739,ROS1,eligibility_criteria
NCT07304739,TP53,eligibility_criteria
NCT04685070,EGFR,eligibility_criteria
NCT07181473,EGFR,eligibility_criteria
NCT06358677,EGFR,eligibility_criteria
NCT07180056,CDK4,eligibility_criteria
NCT07180056,ERBB2,eligibility_criteria
NCT06010329,EGFR,eligibility_criteria
NCT05184712,EGFR,eligibility_criteria
NCT05379595,ALK,eligibility_criteria
NCT05379595,BRAF,eligibility_criteria
NCT05379595,EGFR,eligibility_criteria
NCT05379595,ERBB2,eligibility_criteria
NCT05379595,KRAS,eligibility_criteria
NCT05379595,NRAS,eligibility_criteria
NCT05379595,PTEN,eligibility_criteria
NCT05379595,RET,eligibility_criteria
NCT06143553,ERBB2,eligibility_criteria
NCT06760819,ERBB2,eligibility_criteria
NCT06206837,CDK4,eligibility_criteria
NCT06206837,ERBB2,eligibility_criteria
NCT06962865,EGFR,eligibility_criteria
NCT06962865,MET,eligibility_criteria
NCT04587128,BRAF,eligibility_criteria
NCT04587128,EGFR,eligibility_criteria
NCT04587128,KRAS,eligibility_criteria
NCT04587128,NRAS,eligibility_criteria
NCT07102381,ERBB2,eligibility_criteria
NCT03433469,EGFR,eligibility_criteria
NCT07049133,ERBB2,eligibility_criteria
NCT06595498,EGFR,eligibility_criteria
NCT07467863,EGFR,eligibility_criteria
NCT07467863,ERBB2,eligibility_criteria
NCT02542293,ALK,eligibility_criteria
NCT02542293,EGFR,eligibility_criteria
NCT06243393,EGFR,eligibility_criteria
NCT05271916,EGFR,eligibility_criteria
NCT06868485,EGFR,eligibility_criteria
NCT05341492,EGFR,eligibility_criteria
NCT05704634,EGFR,eligibility_criteria
NCT03269526,EGFR,eligibility_criteria
NCT07264647,ALK,eligibility_criteria
NCT07264647,EGFR,eligibility_criteria
NCT07264647,RET,eligibility_criteria
NCT07264647,ROS1,eligibility_criteria
NCT03410043,EGFR,eligibility_criteria
NCT06015503,EGFR,eligibility_criteria
NCT06015503,ERBB2,eligibility_criteria
NCT07464366,EGFR,eligibility_criteria
NCT07464366,ERBB2,eligibility_criteria
NCT06300424,EGFR,eligibility_criteria
NCT06422546,EGFR,eligibility_criteria
NCT05104788,EGFR,eligibility_criteria
NCT06043973,EGFR,eligibility_criteria
NCT06043973,TP53,eligibility_criteria
NCT07505173,EGFR,eligibility_criteria
NCT06973096,EGFR,eligibility_criteria
NCT06517212,ERBB2,eligibility_criteria
NCT06984588,ALK,eligibility_criteria
NCT06984588,EGFR,eligibility_criteria
NCT06746688,ERBB2,eligibility_criteria
NCT06382948,CDK4,eligibility_criteria
NCT06382948,ERBB2,eligibility_criteria
NCT06627647,ALK,eligibility_criteria
NCT06627647,EGFR,eligibility_criteria
NCT06627647,ROS1,eligibility_criteria
NCT07392658,EGFR,eligibility_criteria
NCT07318805,CDK4,eligibility_criteria
NCT07318805,ERBB2,eligibility_criteria
NCT03740256,ERBB2,eligibility_criteria
NCT05717790,EGFR,eligibility_criteria
NCT02442297,ERBB2,eligibility_criteria
NCT03820141,ERBB2,eligibility_criteria
NCT06926413,EGFR,eligibility_criteria
NCT06528847,ALK,eligibility_criteria
NCT06528847,EGFR,eligibility_criteria
NCT06652048,BRAF,eligibility_criteria
NCT06652048,EGFR,eligibility_criteria
NCT06652048,MET,eligibility_criteria
NCT06652048,RET,eligibility_criteria
NCT05920135,EGFR,eligibility_criteria
NCT06383884,EGFR,eligibility_criteria
NCT07498478,CDK4,eligibility_criteria
NCT07498478,ERBB2,eligibility_criteria
NCT06105632,CDK4,eligibility_criteria
NCT06105632,ERBB2,eligibility_criteria
NCT04619004,ALK,eligibility_criteria
NCT04619004,EGFR,eligibility_criteria
NCT04619004,ROS1,eligibility_criteria
NCT06483555,EGFR,eligibility_criteria
NCT07336732,EGFR,eligibility_criteria
NCT06495164,CDK4,eligibility_criteria
NCT06495164,ERBB2,eligibility_criteria
NCT03787992,EGFR,eligibility_criteria
NCT04459065,EGFR,eligibility_criteria
NCT07060807,CDK4,eligibility_criteria
NCT07060807,ERBB2,eligibility_criteria
NCT06671379,EGFR,eligibility_criteria
NCT05020769,ALK,eligibility_criteria
NCT05020769,EGFR,eligibility_criteria
NCT05020769,ERBB2,eligibility_criteria
NCT05020769,MET,eligibility_criteria
NCT05020769,RET,eligibility_criteria
NCT02315196,ERBB2,eligibility_criteria
NCT05783622,EGFR,eligibility_criteria
NCT04721977,ERBB2,eligibility_criteria
NCT04415853,EGFR,eligibility_criteria
NCT06361940,ERBB2,eligibility_criteria
NCT07037680,ALK,eligibility_criteria
NCT07037680,EGFR,eligibility_criteria
NCT07037680,ROS1,eligibility_criteria
NCT07288359,CDK4,eligibility_criteria
NCT07288359,ERBB2,eligibility_criteria
NCT06568939,EGFR,eligibility_criteria
NCT06299202,ERBB2,eligibility_criteria
NCT06198751,ERBB2,eligibility_criteria
NCT03521154,EGFR,eligibility_criteria
NCT06115642,ALK,eligibility_criteria
NCT06115642,EGFR,eligibility_criteria
NCT07539285,EGFR,eligibility_criteria
NCT06674343,ALK,eligibility_criteria
NCT06674343,BRAF,eligibility_criteria
NCT06674343,EGFR,eligibility_criteria
NCT06674343,KRAS,eligibility_criteria
NCT06674343,MET,eligibility_criteria
NCT06674343,RET,eligibility_criteria
NCT06674343,ROS1,eligibility_criteria
NCT06674343,TP53,eligibility_criteria
NCT03832855,ERBB2,eligibility_criteria
NCT01708954,BRAF,eligibility_criteria
NCT01708954,EGFR,eligibility_criteria
NCT01708954,ERBB2,eligibility_criteria
NCT01708954,KRAS,eligibility_criteria
NCT01708954,MET,eligibility_criteria
NCT01708954,RET,eligibility_criteria
NCT06643416,ALK,eligibility_criteria
NCT06643416,EGFR,eligibility_criteria
NCT04923906,EGFR,eligibility_criteria
NCT07073365,EGFR,eligibility_criteria
NCT04001777,EGFR,eligibility_criteria
NCT06055881,ERBB2,eligibility_criteria
NCT07003074,ERBB2,eligibility_criteria
NCT01937117,ERBB2,eligibility_criteria
NCT02107703,CDK4,eligibility_criteria
NCT02107703,ERBB2,eligibility_criteria
NCT03040973,EGFR,eligibility_criteria
NCT03040973,MET,eligibility_criteria
NCT05586061,ERBB2,eligibility_criteria
NCT05117931,EGFR,eligibility_criteria
NCT05117931,ERBB2,eligibility_criteria
NCT05117931,MET,eligibility_criteria
NCT04695925,EGFR,eligibility_criteria
NCT04695925,TP53,eligibility_criteria
NCT01947023,BRAF,eligibility_criteria
NCT05323955,EGFR,eligibility_criteria
NCT05323955,ERBB2,eligibility_criteria
NCT04777084,ALK,eligibility_criteria
NCT04777084,EGFR,eligibility_criteria
NCT04777084,ROS1,eligibility_criteria
NCT06706076,EGFR,eligibility_criteria
NCT06706076,ERBB2,eligibility_criteria
NCT06706076,MET,eligibility_criteria
NCT07524452,EGFR,eligibility_criteria
NCT06355609,EGFR,eligibility_criteria
NCT06355609,PIK3CA,eligibility_criteria
NCT06355609,TP53,eligibility_criteria
NCT06340568,ERBB2,eligibility_criteria
NCT06975410,EGFR,eligibility_criteria
NCT04487080,EGFR,eligibility_criteria
NCT06749886,ALK,eligibility_criteria
NCT06749886,EGFR,eligibility_criteria
NCT06749886,ROS1,eligibility_criteria
NCT04951635,EGFR,eligibility_criteria
NCT06041776,EGFR,eligibility_criteria
NCT05536505,ALK,eligibility_criteria
NCT05536505,BRAF,eligibility_criteria
NCT05536505,EGFR,eligibility_criteria
NCT05536505,KRAS,eligibility_criteria
NCT05536505,MET,eligibility_criteria
NCT04410796,EGFR,eligibility_criteria
NCT06542588,BRAF,eligibility_criteria
NCT06542588,EGFR,eligibility_criteria
NCT06452394,ERBB2,eligibility_criteria
NCT05973773,EGFR,eligibility_criteria
NCT06306456,EGFR,eligibility_criteria
NCT05782361,MET,eligibility_criteria
NCT07043751,EGFR,eligibility_criteria
NCT04137536,EGFR,eligibility_criteria
NCT05312398,BRAF,eligibility_criteria
NCT06790693,CDK4,eligibility_criteria
NCT06790693,ERBB2,eligibility_criteria
NCT06790693,PIK3CA,eligibility_criteria
NCT04547777,EGFR,eligibility_criteria
NCT03586453,EGFR,eligibility_criteria
NCT03974022,EGFR,eligibility_criteria
NCT03974022,ERBB2,eligibility_criteria
NCT06396065,EGFR,eligibility_criteria
NCT07005336,ALK,eligibility_criteria
NCT07005336,EGFR,eligibility_criteria
NCT07347600,ERBB2,eligibility_criteria
NCT07347600,PIK3CA,eligibility_criteria
NCT06257264,CDK4,eligibility_criteria
NCT06257264,ERBB2,eligibility_criteria
NCT06947811,CDK4,eligibility_criteria
NCT06947811,EGFR,eligibility_criteria
NCT06947811,KRAS,eligibility_criteria
NCT04626635,EGFR,eligibility_criteria
NCT04015778,ALK,eligibility_criteria
NCT04015778,EGFR,eligibility_criteria
NCT07111520,ALK,eligibility_criteria
NCT07111520,BRAF,eligibility_criteria
NCT07111520,EGFR,eligibility_criteria
NCT07111520,ERBB2,eligibility_criteria
NCT07111520,KRAS,eligibility_criteria
NCT07111520,MET,eligibility_criteria
NCT07111520,RET,eligibility_criteria
NCT07111520,ROS1,eligibility_criteria
NCT04686305,ERBB2,eligibility_criteria
NCT06666439,CDK4,eligibility_criteria
NCT06666439,ERBB2,eligibility_criteria
NCT06715839,ERBB2,eligibility_criteria
NCT05212454,ERBB2,eligibility_criteria
NCT06178445,ERBB2,eligibility_criteria
NCT06960395,EGFR,eligibility_criteria
NCT07481799,EGFR,eligibility_criteria
NCT06106477,ERBB2,eligibility_criteria
NCT02491099,ERBB2,eligibility_criteria
NCT06391944,EGFR,eligibility_criteria
NCT05315700,EGFR,eligibility_criteria
NCT05315700,ERBB2,eligibility_criteria
NCT06802835,EGFR,eligibility_criteria
NCT06486142,EGFR,eligibility_criteria
NCT07180082,ERBB2,eligibility_criteria
NCT03567642,EGFR,eligibility_criteria
NCT06269211,ALK,eligibility_criteria
NCT06269211,EGFR,eligibility_criteria
NCT00999804,ERBB2,eligibility_criteria
NCT06417814,EGFR,eligibility_criteria
NCT05997719,EGFR,eligibility_criteria
NCT07063693,EGFR,eligibility_criteria
NCT04539496,CDK4,eligibility_criteria
NCT04539496,ERBB2,eligibility_criteria
NCT07182682,ALK,eligibility_criteria
NCT07182682,EGFR,eligibility_criteria
NCT05258279,EGFR,eligibility_criteria
NCT05078931,EGFR,eligibility_criteria
NCT05546866,EGFR,eligibility_criteria
NCT03175224,ALK,eligibility_criteria
NCT03175224,BRAF,eligibility_criteria
NCT03175224,EGFR,eligibility_criteria
NCT03175224,KRAS,eligibility_criteria
NCT03175224,MET,eligibility_criteria
NCT03175224,RET,eligibility_criteria
NCT03175224,ROS1,eligibility_criteria
NCT06905197,EGFR,eligibility_criteria
NCT05533697,ALK,eligibility_criteria
NCT05533697,EGFR,eligibility_criteria
NCT05533697,ROS1,eligibility_criteria
NCT05120349,EGFR,eligibility_criteria
NCT06192849,EGFR,eligibility_criteria
NCT04222335,EGFR,eligibility_criteria
NCT05007938,EGFR,eligibility_criteria
NCT07538804,EGFR,eligibility_criteria
NCT04638725,ERBB2,eligibility_criteria
NCT05748834,ERBB2,eligibility_criteria
NCT07128199,EGFR,eligibility_criteria
NCT02221999,ERBB2,eligibility_criteria
NCT06770452,EGFR,eligibility_criteria
NCT06770452,KRAS,eligibility_criteria
NCT06775743,EGFR,eligibility_criteria
NCT05668988,EGFR,eligibility_criteria
NCT05563220,CDK4,eligibility_criteria
NCT05563220,CDK6,eligibility_criteria
NCT05563220,ERBB2,eligibility_criteria
NCT05563220,PIK3CA,eligibility_criteria
NCT05563220,PTEN,eligibility_criteria
NCT06745882,ALK,eligibility_criteria
NCT06745882,EGFR,eligibility_criteria
NCT06745882,ROS1,eligibility_criteria
NCT05514496,EGFR,eligibility_criteria
NCT06992739,EGFR,eligibility_criteria
NCT06418412,EGFR,eligibility_criteria
NCT03618381,EGFR,eligibility_criteria
NCT05163028,EGFR,eligibility_criteria
NCT05163028,KRAS,eligibility_criteria
NCT07065435,ERBB2,eligibility_criteria
NCT04872985,ERBB2,eligibility_criteria
NCT06496490,ERBB2,eligibility_criteria
NCT01723774,ERBB2,eligibility_criteria
NCT01723774,PIK3CA,eligibility_criteria
NCT06362980,ALK,eligibility_criteria
NCT06362980,BRAF,eligibility_criteria
NCT06362980,CDK4,eligibility_criteria
NCT06362980,EGFR,eligibility_criteria
NCT07222215,CDK4,eligibility_criteria
NCT07222215,ERBB2,eligibility_criteria
NCT06934889,EGFR,eligibility_criteria
NCT07231068,EGFR,eligibility_criteria
NCT02734290,ERBB2,eligibility_criteria
NCT05029882,BRAF,eligibility_criteria
NCT05029882,EGFR,eligibility_criteria
NCT05029882,ERBB2,eligibility_criteria
NCT05029882,MET,eligibility_criteria
NCT07154290,EGFR,eligibility_criteria
NCT07084610,ALK,eligibility_criteria
NCT07084610,EGFR,eligibility_criteria
NCT06722911,EGFR,eligibility_criteria
NCT06722911,KRAS,eligibility_criteria
NCT03260491,ALK,eligibility_criteria
NCT03260491,EGFR,eligibility_criteria
NCT03260491,KRAS,eligibility_criteria
NCT03260491,ROS1,eligibility_criteria
NCT02779751,ERBB2,eligibility_criteria
NCT02779751,KRAS,eligibility_criteria
NCT04013542,ALK,eligibility_criteria
NCT04013542,EGFR,eligibility_criteria
NCT04538664,EGFR,eligibility_criteria
NCT05382364,ERBB2,eligibility_criteria
NCT03503799,ERBB2,eligibility_criteria
NCT06053099,EGFR,eligibility_criteria
NCT06728865,EGFR,eligibility_criteria
NCT04398914,ERBB2,eligibility_criteria
NCT07431281,ERBB2,eligibility_criteria
NCT05126719,EGFR,eligibility_criteria
NCT06115902,ERBB2,eligibility_criteria
NCT07058519,EGFR,eligibility_criteria
NCT04035486,EGFR,eligibility_criteria
NCT04225117,ALK,eligibility_criteria
NCT04225117,BRAF,eligibility_criteria
NCT04225117,EGFR,eligibility_criteria
NCT04225117,ERBB2,eligibility_criteria
NCT01785420,ERBB2,eligibility_criteria
NCT06299124,ERBB2,eligibility_criteria
NCT05456256,ALK,eligibility_criteria
NCT05456256,EGFR,eligibility_criteria
NCT05456256,MET,eligibility_criteria
NCT02503722,EGFR,eligibility_criteria
NCT04849481,ALK,eligibility_criteria
NCT04849481,EGFR,eligibility_criteria
NCT06481566,EGFR,eligibility_criteria
NCT06902545,ERBB2,eligibility_criteria
NCT06616766,EGFR,eligibility_criteria
NCT06616766,ERBB2,eligibility_criteria
NCT04624373,ALK,eligibility_criteria
NCT04624373,BRAF,eligibility_criteria
NCT04624373,EGFR,eligibility_criteria
NCT04624373,ERBB2,eligibility_criteria
NCT04624373,MET,eligibility_criteria
NCT04624373,RET,eligibility_criteria
NCT04624373,ROS1,eligibility_criteria
NCT06722612,ERBB2,eligibility_criteria
NCT06781281,ERBB2,eligibility_criteria
NCT05786430,EGFR,eligibility_criteria
NCT06469944,ERBB2,eligibility_criteria
NCT06987734,ALK,eligibility_criteria
NCT06987734,EGFR,eligibility_criteria
NCT04895358,CDK4,eligibility_criteria
NCT04895358,ERBB2,eligibility_criteria
NCT07185997,EGFR,eligibility_criteria
NCT05852990,EGFR,eligibility_criteria
NCT03587740,ERBB2,eligibility_criteria
NCT07379476,EGFR,eligibility_criteria
NCT06959108,EGFR,eligibility_criteria
NCT05983107,CDK4,eligibility_criteria
NCT05983107,ERBB2,eligibility_criteria
NCT05983107,PIK3CA,eligibility_criteria
NCT06382116,EGFR,eligibility_criteria
NCT06982521,CDK4,eligibility_criteria
NCT06982521,ERBB2,eligibility_criteria
NCT06982521,PIK3CA,eligibility_criteria
NCT06982521,PTEN,eligibility_criteria
NCT05296798,ERBB2,eligibility_criteria
NCT05805631,EGFR,eligibility_criteria
NCT03701334,CDK4,eligibility_criteria
NCT03701334,ERBB2,eligibility_criteria
NCT05573893,ERBB2,eligibility_criteria
NCT06660511,ERBB2,eligibility_criteria
NCT04235114,EGFR,eligibility_criteria
NCT06452706,CDK4,eligibility_criteria
NCT06452706,ERBB2,eligibility_criteria
NCT05983432,ALK,eligibility_criteria
NCT05983432,CDK4,eligibility_criteria
NCT05983432,EGFR,eligibility_criteria
NCT05983432,ERBB2,eligibility_criteria
NCT05983432,ROS1,eligibility_criteria
NCT04776655,BRAF,eligibility_criteria
NCT06195189,EGFR,eligibility_criteria
NCT05967689,EGFR,eligibility_criteria
NCT06926868,ERBB2,eligibility_criteria
NCT05845450,BRAF,eligibility_criteria
NCT05845450,EGFR,eligibility_criteria
NCT05845450,ERBB2,eligibility_criteria
NCT05845450,KRAS,eligibility_criteria
NCT05845450,MET,eligibility_criteria
NCT05845450,NRAS,eligibility_criteria
NCT05845450,POLE,eligibility_criteria
NCT06863506,EGFR,eligibility_criteria
NCT06116682,ALK,eligibility_criteria
NCT06116682,BRAF,eligibility_criteria
NCT06116682,EGFR,eligibility_criteria
NCT06116682,ERBB2,eligibility_criteria
NCT06116682,KRAS,eligibility_criteria
NCT06116682,MET,eligibility_criteria
