pmid,source_type,citation_text,asco_abstract_id,year,pubmed_url
24366361,PubMed,"van der Veer et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24366361
19770381,PubMed,"Martinelli et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19770381
20445578,PubMed,"Kuiper et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20445578
26268241,PubMed,"Wang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26268241
22215888,PubMed,"Cairns et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22215888
24740809,PubMed,"Beldjord et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24740809
23377281,PubMed,"Tzoneva et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23377281
18818391,PubMed,"Jabbour et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18818391
24236021,PubMed,"Tanneeru et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24236021
25349473,PubMed,"Miller et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25349473
21747090,PubMed,"Hof et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21747090
12509970,PubMed,"Yamazaki et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/12509970
18227510,PubMed,"Yun et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18227510
23989949,PubMed,"Seront et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23989949
24387334,PubMed,"Dillon et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24387334
25923550,PubMed,"Sequist et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25923550
26510020,PubMed,"Mateo et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26510020
25798586,PubMed,"Sheffield et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25798586
12949711,PubMed,"Hirota et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/12949711
14645423,PubMed,"Heinrich et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/14645423
25024077,PubMed,"Xing et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25024077
23766237,PubMed,"Liu et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23766237
19157633,PubMed,"Sun et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19157633
25010864,PubMed,"Sawers et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25010864
23188704,PubMed,"Ding et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23188704
23764753,PubMed,"Zhang et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23764753
22139083,PubMed,"Ratner et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22139083
26338418,PubMed,"Somers et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26338418
21119596,PubMed,"Godshalk et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21119596
21926398,PubMed,"Crea et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/21926398
18704422,PubMed,"Huang et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/18704422
19922504,PubMed,"Chen et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/19922504
22112610,PubMed,"Tian et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22112610
22551904,PubMed,"Liao et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22551904
16875718,PubMed,"Chung et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16875718
16467099,PubMed,"Gréen et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16467099
22296372,PubMed,"Yan et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/22296372
19434073,PubMed,"Caronia et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19434073
19470925,PubMed,"Gandara et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19470925
20628391,PubMed,"Martinez-Balibrea et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20628391
22896685,PubMed,"Cowin et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22896685
21160078,PubMed,"Weiss et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/21160078
24771645,PubMed,"Wynes et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24771645
23182986,PubMed,"Kim et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23182986
25086725,PubMed,"Seo et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25086725
23806793,PubMed,"Tran et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23806793
25171497,PubMed,"Chang et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25171497
21666749,PubMed,"Dutt et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21666749
25433983,PubMed,"Jiang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25433983
25264305,PubMed,"Shaw et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25264305
22389872,PubMed,"Catenacci et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/22389872
19470935,PubMed,"Zighelboim et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19470935
21048039,PubMed,"Licitra et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21048039
23265711,PubMed,"Licitra et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23265711
22056021,PubMed,"Pirker et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22056021
24577117,PubMed,"Vermorken et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24577117
24799460,PubMed,"Argiris et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24799460
23746666,PubMed,"Vermorken et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23746666
24577089,PubMed,"Pogorzelski et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24577089
23584301,PubMed,"Gautschi et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23584301
26561417,PubMed,"Boidot et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26561417
26544513,PubMed,"Kiessling et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26544513
26664143,PubMed,"Zhong et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26664143
26313362,PubMed,"Schmidt et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26313362
26625204,PubMed,"Darb-Esfahani et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26625204
26086854,PubMed,"Carbognin et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26086854
24625776,PubMed,"Wagle et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24625776
22842582,PubMed,"Grell et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22842582
24735930,PubMed,"Lassen et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24735930
26351323,PubMed,"Davies et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26351323
25398829,PubMed,"Hancox et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25398829
26490311,PubMed,"Kong et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26490311
25672916,PubMed,"Hyman et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25672916
25878190,PubMed,"Moulder et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25878190
25409150,PubMed,"Juric et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25409150
22270724,PubMed,"Montagut et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22270724
26508446,PubMed,"Lupini et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26508446
26046389,PubMed,"Cheng et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26046389
23890088,PubMed,"Botton et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23890088
24345920,PubMed,"Hutchinson et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24345920
23715574,PubMed,"Bahadoran et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23715574
25520391,PubMed,"Cushman et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25520391
26683709,PubMed,"Jiang et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26683709
26436839,PubMed,"Okoye-Okafor et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26436839
17463250,PubMed,"Engelman et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17463250
26596839,PubMed,"Xiang et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26596839
21623265,PubMed,"Ou et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21623265
26547802,PubMed,"Togashi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26547802
26439803,PubMed,"Park et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26439803
26130666,PubMed,"Yoo et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26130666
26466009,PubMed,"Shiver et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26466009
26686064,PubMed,"Hatem et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26686064
26617739,PubMed,"Xu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26617739
24469055,PubMed,"Berger et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24469055
26537256,PubMed,"Carter et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26537256
19726788,PubMed,"Yauch et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19726788
25759020,PubMed,"Atwood et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25759020
24651015,PubMed,"Kool et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24651015
26169613,PubMed,"Robinson et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26169613
26625312,PubMed,"Pécuchet et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/26625312
26391455,PubMed,"Grossi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26391455
26096845,PubMed,"Yu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26096845
25557953,PubMed,"Cornella et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25557953
25370471,PubMed,"Sarker et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25370471
20530316,PubMed,"Ang et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20530316
26712222,PubMed,"Rosenthal et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26712222
18725974,PubMed,"She et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18725974
20142587,PubMed,"Burstein et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20142587
24065731,PubMed,"Walter et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24065731
21791641,PubMed,"Sasaki et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21791641
22235099,PubMed,"Doebele et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22235099
23344087,PubMed,"Kim et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23344087
19718025,PubMed,"Prickett et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19718025
25242168,PubMed,"Song et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25242168
16282176,PubMed,"Mellinghoff et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/16282176
26423602,PubMed,"Alshami et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26423602
25939761,PubMed,"Zahonero et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25939761
21840482,PubMed,"Wilson et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21840482
21900593,PubMed,"Yonesaka et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21900593
20227043,PubMed,"Sheng et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20227043
23390248,PubMed,"Hegde et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23390248
9625170,PubMed,"Rubin Grandis et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9625170
26459251,PubMed,"Jia et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26459251
24894453,PubMed,"Cho et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24894453
23374602,PubMed,"Pentheroudakis et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23374602
26181029,PubMed,"Van Allen et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26181029
22961667,PubMed,"Ercan et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22961667
26673008,PubMed,"Shi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26673008
24836576,PubMed,"Van Allen et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24836576
20609353,PubMed,"Puyol et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20609353
23213094,PubMed,"Choueiri et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23213094
25971939,PubMed,"Paik et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25971939
26115874,PubMed,"Ipenburg et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26115874
26015511,PubMed,"Göke et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26015511
26637881,PubMed,"Schmidt et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26637881
21119661,PubMed,"Lamont et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21119661
25267748,PubMed,"Chung et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25267748
25883215,PubMed,"Frankum et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25883215
26623049,PubMed,"Osumi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26623049
26267899,PubMed,"Peyser et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26267899
26261420,PubMed,"Kohli et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26261420
26162296,PubMed,"Klatte et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26162296
26152787,PubMed,"Arcaroli et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26152787
26137564,PubMed,"Mendell et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26137564
26057002,PubMed,"Liu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26057002
26033044,PubMed,"Bachmann et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26033044
25989278,PubMed,"Rowland et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25989278
25982282,PubMed,"Peyser et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/25982282
25973082,PubMed,"Tsai et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25973082
25968887,PubMed,"Stewart et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25968887
25928036,PubMed,"Xu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25928036
25910840,PubMed,"Rapkins et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25910840
25900183,PubMed,"May et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25900183
25788273,PubMed,"Aguilera et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25788273
25762343,PubMed,"Birzele et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25762343
25677871,PubMed,"Ansell et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/25677871
25668009,PubMed,"Walter et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25668009
26309414,PubMed,"Zheng et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26309414
26311741,PubMed,"Kim et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26311741
26291055,PubMed,"Kang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26291055
26502926,PubMed,"Chamizo et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26502926
26745678,PubMed,"Li et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26745678
26724472,PubMed,"Zhang et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26724472
26671993,PubMed,"Bell et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26671993
23222956,PubMed,"Piazza et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23222956
26698910,PubMed,"Shaw et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26698910
21653686,PubMed,"Tinhofer et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21653686
24740294,PubMed,"Xu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24740294
24708484,PubMed,"Sim et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24708484
24653627,PubMed,"Shen et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24653627
24587245,PubMed,"Werner et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24587245
15138475,PubMed,"Stendahl et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15138475
24367492,PubMed,"Keilty et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24367492
24356815,PubMed,"Wang et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24356815
25587029,PubMed,"Zhao et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25587029
25542901,PubMed,"Meetze et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25542901
25184630,PubMed,"Antonarakis et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25184630
25300346,PubMed,"Zhang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25300346
25216528,PubMed,"Thomas et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25216528
25210794,PubMed,"Landmann et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25210794
25153719,PubMed,"Mohd Nafi et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25153719
25590338,PubMed,"Canfield et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25590338
25089570,PubMed,"Tian et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25089570
25082261,PubMed,"Xu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25082261
25081901,PubMed,"Chung et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25081901
25056119,PubMed,"Watson et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25056119
24961465,PubMed,"Wu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24961465
24957073,PubMed,"Sclafani et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24957073
24927325,PubMed,"Koppensteiner et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24927325
24841718,PubMed,"Kubota et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24841718
23816960,PubMed,"Sequist et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23816960
25862853,PubMed,"Banno et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25862853
22452895,PubMed,"Yang et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22452895
22285168,PubMed,"Rosell et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22285168
25268372,PubMed,"Schwab et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25268372
25537159,PubMed,"Rimawi et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25537159
24256029,PubMed,"Nygård et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24256029
24239278,PubMed,"Moreno-Galindo et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24239278
24192513,PubMed,"Schwab et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24192513
24167368,PubMed,"Hrstka et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24167368
24166148,PubMed,"Mackay et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24166148
24146218,PubMed,"Sclafani et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24146218
24135816,PubMed,"Göke et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24135816
24097869,PubMed,"Shames et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24097869
24039832,PubMed,"Baty et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24039832
24013721,PubMed,"Sánchez-Tilló et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24013721
23881388,PubMed,"Bjerre et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23881388
23867504,PubMed,"Al-Aidaroos et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23867504
23645741,PubMed,"Kasai et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23645741
23619944,PubMed,"Peled et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23619944
23579861,PubMed,"Guijarro-Muñoz et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23579861
23515910,PubMed,"Zhang et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23515910
21367480,PubMed,"Chen et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21367480
24782778,PubMed,"Russell et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24782778
15486187,PubMed,"Durbecq et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15486187
19648970,PubMed,"Litzow et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/19648970
18794099,PubMed,"Personeni et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18794099
19775480,PubMed,"Kostopoulos et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19775480
23506848,PubMed,"Migita et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23506848
23456958,PubMed,"Thornton et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23456958
23435830,PubMed,"Wu et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23435830
23435671,PubMed,"Boeck et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23435671
23340172,PubMed,"Nishi et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23340172
23231951,PubMed,"Floris et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23231951
21576762,PubMed,"Ganguly et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21576762
23218766,PubMed,"Wang et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23218766
23060591,PubMed,"Shimizu et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23060591
22901364,PubMed,"Wang et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22901364
22682017,PubMed,"Asmane et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22682017
22623731,PubMed,"McCourt et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22623731
22596232,PubMed,"Hagiwara et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22596232
22544540,PubMed,"Zhu et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22544540
22431701,PubMed,"Ladoire et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22431701
22422354,PubMed,"Shen et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22422354
22343617,PubMed,"Yoon et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22343617
22333600,PubMed,"Shimokawa et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22333600
22262166,PubMed,"Zhang et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22262166
22190288,PubMed,"Busacca et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22190288
22169769,PubMed,"Jing et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22169769
22025163,PubMed,"Yap et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/22025163
22004109,PubMed,"Schäfer et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22004109
21964527,PubMed,"Takakuwa et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21964527
21920589,PubMed,"Carser et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21920589
21890455,PubMed,"Rosa et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21890455
21883677,PubMed,"Meng et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21883677
21642865,PubMed,"Lee et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21642865
21458988,PubMed,"Mutze et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21458988
20956938,PubMed,"Dunn et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/20956938
20826716,PubMed,"Dahabreh et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/20826716
20651371,PubMed,"Xie et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20651371
20088962,PubMed,"Ojima et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20088962
18593940,PubMed,"O'Brien et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18593940
18445659,PubMed,"Oguri et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18445659
17088436,PubMed,"Lorenzi et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/17088436
16707605,PubMed,"Dziadziuszko et al., 2006",,2006,https://pubmed.ncbi.nlm.nih.gov/16707605
