candidate_id,pmid,predicate,intervention,direction,sibling_drug_count,evidence_record_ids
GCA-2665f03909d3564b34aeae1d,15911866,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,1,evidence:529
GCA-0eb3317a593da0c09289d98e,24915778,associated_with_resistance_to,TRAMETINIB,Resistance,2,evidence:622
GCA-b3a7bf5096943cdefb49d368,24915778,associated_with_resistance_to,GEMCITABINE,Resistance,2,evidence:622
GCA-701208166a4f2fffe6e7348c,24240700,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:623
GCA-0e5ae8ef2764e40786296ca6,23377281,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:630
GCA-08f5938fa33b4aecf279d647,23377281,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:630
GCA-1e85dc5e6d3169472e32eb0c,23377281,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:631
GCA-20e4d8dca92e46bc2fc6ee11,23377281,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:631
GCA-361fcb39f3b5f9fda2ea0922,23377281,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:632
GCA-5ab45eb450a7ac7475bdb167,23377281,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:632
GCA-139fc5ca3445720dd6afcdab,23377281,associated_with_resistance_to,NELARABINE,Resistance,1,evidence:633
GCA-ec221dc81a53807bae7f93c5,23377281,associated_with_resistance_to,NELARABINE,Resistance,1,evidence:635
GCA-73469671d7e23a0c907fa8d2,23377281,associated_with_resistance_to,NELARABINE,Resistance,1,evidence:636
GCA-27d1c54bc494c171deabb29a,18818391,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:637
GCA-0b663db8ecbd8d3def3e556f,24236021,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:638
GCA-bad2aaa522aff2b90bdfd363,25349473,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:639
GCA-384ee18c896f01654c50e072,18227510,associated_with_resistance_to,GEFITINIB,Resistance,2,evidence:642
GCA-5e96aff1959e21cb45a70d24,18227510,associated_with_resistance_to,MULTIKINASE INHIBITOR AEE788,Resistance,2,evidence:642
GCA-55379f6cec0f3936752dd3ad,23989949,associated_with_resistance_to,EVEROLIMUS,Resistance,1,evidence:644
GCA-d27f7e7fe6f5c1153b0f0353,24387334,associated_with_resistance_to,TRASTUZUMAB,Resistance,1,evidence:645
GCA-adb3a032fa5b7f6c19ca09ec,25923550,associated_with_sensitivity_to,ROCILETINIB,Sensitivity/Response,1,evidence:646
GCA-afb4b718dd5dd140a023d22b,26510020,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:647
GCA-d8c07ebdff3746804879f025,26510020,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:648
GCA-1706940f0cc777be4d45b50f,25798586,associated_with_resistance_to,CISPLATIN,Resistance,2,evidence:649
GCA-af3dca92601b4b5b2d609578,25798586,associated_with_resistance_to,CARBOPLATIN,Resistance,2,evidence:649
GCA-7b8d984161a4f271e3e9545f,26510020,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:650
GCA-120e32014d06f4a009cc98c0,12949711,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:651
GCA-ca9c9b8512da11522c232327,12949711,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:652
GCA-e0e7eb5957621242a88ea128,14645423,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:654
GCA-ad5819d5ea2bdcf620904a24,19157633,associated_with_sensitivity_to,GEMCITABINE,Sensitivity/Response,2,evidence:659
GCA-7a11332adf258d40e9dd1ad8,19157633,associated_with_sensitivity_to,VINORELBINE TARTRATE,Sensitivity/Response,2,evidence:659
GCA-c58dcc4862683185c92b9557,25010864,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,3,evidence:660
GCA-10cd00333e0758ce1349de34,25010864,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,3,evidence:660
GCA-6b651a0df5c295afdf3086b3,25010864,associated_with_sensitivity_to,PACLITAXEL,Sensitivity/Response,3,evidence:660
GCA-e3caacd286e4de5f2f967da2,23188704,associated_with_resistance_to,CISPLATIN,Resistance,1,evidence:661
GCA-1f8e0d19b2366e618b809259,23764753,associated_with_resistance_to,CISPLATIN,Resistance,1,evidence:662
GCA-7eb31d54f2e9f8187a7e2c0c,22139083,associated_with_resistance_to,CARBOPLATIN,Resistance,2,evidence:664
GCA-ac8315bde265bd870193afa6,22139083,associated_with_resistance_to,PACLITAXEL,Resistance,2,evidence:664
GCA-8cd31d23579991bd87724220,18704422,associated_with_sensitivity_to,FLUOROURACIL,Sensitivity/Response,1,evidence:669
GCA-a6b4b33cce32d92742f19405,16875718,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:673
GCA-791d399e214b83eac60f2406,16875718,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,2,evidence:673
GCA-76ab5f1d1d9dae758443ae29,16467099,associated_with_sensitivity_to,PACLITAXEL,Sensitivity/Response,1,evidence:674
GCA-03e9edea05943b69373d8f00,22296372,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,2,evidence:675
GCA-b0dadbe1aa4308dd6bd268e5,22296372,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:675
GCA-738d8cdd5e2ea3af66908225,19434073,associated_with_resistance_to,CISPLATIN,Resistance,1,evidence:676
GCA-9cf1bb6c70aa1ff247b64259,19470925,associated_with_sensitivity_to,PACLITAXEL,Sensitivity/Response,2,evidence:677
GCA-7cf28c5e0e982bacfa9bf055,19470925,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,2,evidence:677
GCA-ae05f966d66523c00a1ab7e8,20628391,associated_with_resistance_to,FLUOROURACIL,Resistance,2,evidence:678
GCA-c727b72a820ac719b7b411cd,20628391,associated_with_resistance_to,IRINOTECAN HYDROCHLORIDE,Resistance,2,evidence:678
GCA-a7f2a7f7e40bae2b75b97d75,22896685,associated_with_resistance_to,DOXORUBICIN HYDROCHLORIDE,Resistance,1,evidence:679
GCA-5481032d709d3e36777f6ee5,21160078,associated_with_sensitivity_to,PD173074,Sensitivity/Response,1,evidence:680
GCA-95a78c7900b78c72c82601cf,24771645,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:681
GCA-3147afc5910275c496af93d0,21666749,associated_with_sensitivity_to,PD173074,Sensitivity/Response,1,evidence:686
GCA-40b92b2cd326d44cd5471028,25264305,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:688
GCA-918971f37b64642b26511271,22389872,associated_with_sensitivity_to,ONARTUZUMAB,Sensitivity/Response,1,evidence:689
GCA-d926093d04dd4f4e06a81189,21048039,associated_with_sensitivity_to,FLUOROURACIL,Sensitivity/Response,3,evidence:691
GCA-6dafea01f77ec434be09a9f4,21048039,associated_with_sensitivity_to,PLATINUM COMPOUND,Sensitivity/Response,3,evidence:691
GCA-2ad3aa028bd639631600302a,21048039,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,3,evidence:691
GCA-e462a571ed1c5bb12eb02b3c,23265711,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:692
GCA-1c1e6e3a766e6a6134b6d393,22056021,associated_with_sensitivity_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Sensitivity/Response,1,evidence:693
GCA-02b5fec918d34e9e7aa93f5c,24577117,associated_with_resistance_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Resistance,1,evidence:694
GCA-0629809a8bd287ffd6c4956f,23746666,associated_with_resistance_to,PANITUMUMAB,Resistance,1,evidence:696
GCA-413347bc3cfbf420340451d2,24577089,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:697
GCA-0734062a9bc3238f9ad48d09,23584301,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,1,evidence:698
GCA-ead96f0a8b690d90c911b28b,26561417,associated_with_resistance_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Resistance,1,evidence:699
GCA-474a10775ccc7326347aa295,26544513,associated_with_sensitivity_to,BINIMETINIB,Sensitivity/Response,5,evidence:700
GCA-3af4029c21aa66a8be69b194,26544513,associated_with_sensitivity_to,MIRDAMETINIB,Sensitivity/Response,5,evidence:700
GCA-72f3f9c8296194bbb727b30d,26544513,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,5,evidence:700
GCA-6e15d48afc9c6849d960e24e,26544513,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,5,evidence:700
GCA-d9c702ceb2dbdd2ba2ee604e,26544513,associated_with_sensitivity_to,MTOR KINASE INHIBITOR AZD8055,Sensitivity/Response,5,evidence:700
GCA-d650c114e2dd2d0524877215,26086854,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,2,evidence:704
GCA-8d42379389bed5f484918d1c,26086854,associated_with_sensitivity_to,NIVOLUMAB,Sensitivity/Response,2,evidence:704
GCA-ecdcdcff258261dc7d4494a8,24625776,associated_with_sensitivity_to,EVEROLIMUS,Sensitivity/Response,2,evidence:705
GCA-3a8bf89bf6d1fa54d570776d,24625776,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,2,evidence:705
GCA-3dbf74e2e626774cd945276e,22842582,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,1,evidence:706
GCA-a5e15c02eec3f3e7661c46a2,24735930,associated_with_sensitivity_to,UPROSERTIB,Sensitivity/Response,1,evidence:707
GCA-cf562e7384aa513bcdb943f2,24735930,associated_with_sensitivity_to,UPROSERTIB,Sensitivity/Response,1,evidence:708
GCA-6dcbc2eb125ddc4abe28020f,26351323,associated_with_sensitivity_to,CAPIVASERTIB,Sensitivity/Response,1,evidence:709
GCA-8d3adadac5cfdbf193c7385d,23888070,associated_with_sensitivity_to,AKT INHIBITOR MK2206,Sensitivity/Response,2,evidence:710
GCA-8c5e9ef0815e46975b17655c,23888070,associated_with_sensitivity_to,PICTILISIB,Sensitivity/Response,2,evidence:710
GCA-1544f507cc20950cd40a9244,25398829,associated_with_sensitivity_to,PI3KBETA INHIBITOR AZD8186,Sensitivity/Response,1,evidence:711
GCA-49497bf6f8199c76aa8be8a5,26490311,associated_with_sensitivity_to,CAPIVASERTIB,Sensitivity/Response,2,evidence:713
GCA-22cac0ff0f2518a74bde777a,26490311,associated_with_sensitivity_to,PI3K/BET INHIBITOR LY294002,Sensitivity/Response,2,evidence:713
GCA-19536a264f1b58611f37b97b,25672916,associated_with_sensitivity_to,BUPARLISIB,Sensitivity/Response,3,evidence:714
GCA-cc0e2e331cb12f240378496c,25672916,associated_with_sensitivity_to,PACLITAXEL,Sensitivity/Response,3,evidence:714
GCA-11552393670e34655e0c3b98,25672916,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,3,evidence:714
GCA-569b67d4c31d7c1e8ce3fdf3,25878190,associated_with_sensitivity_to,TEMSIROLIMUS,Sensitivity/Response,1,evidence:715
GCA-f427481c91b8c2dbb6bdf56c,25409150,associated_with_resistance_to,ALPELISIB,Resistance,1,evidence:716
GCA-f4f01fc518e834bb1a324c2b,22270724,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:717
GCA-516f2285aa5692a2f2ed5ad1,26508446,associated_with_resistance_to,CETUXIMAB,Resistance,2,evidence:718
GCA-b0ec12c6d621a82505137c7b,26508446,associated_with_resistance_to,PANITUMUMAB,Resistance,2,evidence:718
GCA-fcaf0e8e1eb88ad7cfad42cd,26508446,associated_with_resistance_to,PANITUMUMAB,Resistance,2,evidence:719
GCA-0deedd778569ec36d1691ff1,26508446,associated_with_resistance_to,CETUXIMAB,Resistance,2,evidence:719
GCA-66d6c8f23b1bf3ebbbae4fd7,26046389,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:720
GCA-e91a63b1114b8e35881971c6,26490311,associated_with_sensitivity_to,CAPIVASERTIB,Sensitivity/Response,2,evidence:722
GCA-9f38f54435f44821c8e54988,26490311,associated_with_sensitivity_to,PI3K/BET INHIBITOR LY294002,Sensitivity/Response,2,evidence:722
GCA-7451f371bb8f9d4cf0ca446e,23890088,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,1,evidence:723
GCA-959b96d7151a6cd959422e4f,23890088,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:724
GCA-d73660a38ae5f1b95eb06fdb,24345920,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:725
GCA-53255bc4d22316fd512cc86f,24345920,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:726
GCA-73bad172bc31b2e9a30e05fa,24345920,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:727
GCA-309749c1d25bf7b695a66638,23715574,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:728
GCA-a6bdd165494b26d2c9a3c91a,25520391,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:729
GCA-1500f9de6d50632ac5f6b683,25520391,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:730
GCA-757d9051bcd3b147d85e49ba,17463250,associated_with_resistance_to,GEFITINIB,Resistance,1,evidence:733
GCA-6fee61cead5f3dac946e9880,26596839,associated_with_resistance_to,PACLITAXEL,Resistance,1,evidence:734
GCA-6a90d29b32dfafd0a155e4bd,21623265,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:735
GCA-22f8d377d77028c30a377614,26547802,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:736
GCA-96b7e1485e6804cd8555c2e4,26439803,associated_with_sensitivity_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Sensitivity/Response,1,evidence:737
GCA-1603b749427cc65256985f51,26130666,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:738
GCA-a510bbfa2ca9559ba9caf9fe,26466009,associated_with_sensitivity_to,IDELALISIB,Sensitivity/Response,1,evidence:739
GCA-9e26ca5b90d7b4a585ff93de,26686064,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,1,evidence:740
GCA-c29357b362a8ba39e76faec7,24469055,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,2,evidence:742
GCA-2f14238f1e108da8f5831ade,24469055,associated_with_sensitivity_to,PICTILISIB,Sensitivity/Response,2,evidence:742
GCA-43546c854e62953257373985,26086854,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,2,evidence:743
GCA-43602968c4da6091619434c5,26086854,associated_with_sensitivity_to,NIVOLUMAB,Sensitivity/Response,2,evidence:743
GCA-ff97a0f5a74bf361b3f078fc,26537256,associated_with_sensitivity_to,FACT COMPLEX-TARGETING CURAXIN CBL0137,Sensitivity/Response,1,evidence:744
GCA-3b6c0d06b7fb541954dde0c3,19726788,associated_with_resistance_to,VISMODEGIB,Resistance,1,evidence:745
GCA-68d4dd810fe70f45d30d31a8,25759020,associated_with_resistance_to,VISMODEGIB,Resistance,1,evidence:746
GCA-47a1d4decf7f5f8aac16714a,25759020,associated_with_sensitivity_to,ARSENIC TRIOXIDE,Sensitivity/Response,1,evidence:747
GCA-7a84daad1f08177b7c2330e7,24651015,associated_with_sensitivity_to,SONIDEGIB,Sensitivity/Response,1,evidence:748
GCA-e9026c3f2395c83cc7aab13d,26169613,associated_with_sensitivity_to,VISMODEGIB,Sensitivity/Response,1,evidence:749
GCA-25f5ad869da9f2bda261aa48,26391455,associated_with_sensitivity_to,SB202190,Sensitivity/Response,1,evidence:751
GCA-11276d33fc32626cee7a673a,26096845,associated_with_resistance_to,PACLITAXEL,Resistance,1,evidence:752
GCA-0e237188060e7abb30723eb8,23746666,associated_with_sensitivity_to,PANITUMUMAB,Sensitivity/Response,1,evidence:753
GCA-66d4c68ab9c9146f35de53b8,25759020,associated_with_resistance_to,VISMODEGIB,Resistance,1,evidence:755
GCA-18fa6d9d58ab3121a39c723a,25370471,associated_with_sensitivity_to,PICTILISIB,Sensitivity/Response,1,evidence:756
GCA-2e7bb3dd8ca573c49e411f63,25370471,associated_with_sensitivity_to,PICTILISIB,Sensitivity/Response,1,evidence:757
GCA-b89475123bd1e40e35c9c578,26712222,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:759
GCA-b5158ac25aa74ed296baadb3,20142587,associated_with_sensitivity_to,NERATINIB MALEATE,Sensitivity/Response,1,evidence:761
GCA-4a9153d2552fc6f9defeed59,24065731,associated_with_sensitivity_to,ROCILETINIB,Sensitivity/Response,1,evidence:762
GCA-4c325a010ebe68b8dcd8d036,21791641,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:763
GCA-159ded173f5c1253541a7837,22235099,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:764
GCA-2696f0d669924ccb54926d42,23344087,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:765
GCA-0dc70fa9e4788a5c46d8d0d4,22235099,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:766
GCA-408d47c2e9322d828450d237,23344087,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:767
GCA-8d4cd00ff17667d3b7ca3ce0,19718025,associated_with_sensitivity_to,LAPATINIB,Sensitivity/Response,1,evidence:770
GCA-3c593fe7d0e513a8089d8037,16282176,associated_with_sensitivity_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Sensitivity/Response,1,evidence:772
GCA-991950b34b7e8ba670de0870,26423602,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:773
GCA-13c90858cf7e83b2789afbd2,16282176,associated_with_sensitivity_to,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,Sensitivity/Response,1,evidence:774
GCA-2a219492e7854a601583dea7,25939761,associated_with_sensitivity_to,DACOMITINIB,Sensitivity/Response,1,evidence:775
GCA-251bc60e992157dd51c68087,21840482,associated_with_sensitivity_to,LAPATINIB,Sensitivity/Response,1,evidence:776
GCA-f624110a8ca9dda068dacd67,21900593,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:777
GCA-c24d7e5637f81a317e5fc22f,20227043,associated_with_sensitivity_to,SERIBANTUMAB,Sensitivity/Response,1,evidence:778
GCA-7536a0f780a47b92f76acdf9,23390248,associated_with_sensitivity_to,GEMCITABINE,Sensitivity/Response,4,evidence:779
GCA-0af85e6f8145b2f7903471f2,23390248,associated_with_sensitivity_to,CARBOPLATIN,Sensitivity/Response,4,evidence:779
GCA-135cec7760e0803cce6473b2,23390248,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,4,evidence:779
GCA-d5bdde68240583da8c7c7d15,23390248,associated_with_sensitivity_to,PACLITAXEL,Sensitivity/Response,4,evidence:779
GCA-8cd7735ae4ee6afc191a4904,21791641,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:780
GCA-d9164358243022049c179aa9,23344087,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:781
GCA-2487f8e8c40fba9e0df1a349,26459251,associated_with_sensitivity_to,NIMOTUZUMAB,Sensitivity/Response,1,evidence:783
GCA-c6f50a56a7a18abc4cc377c5,24894453,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:786
GCA-da2490c0b78960a5fa0ed884,24894453,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:787
GCA-60fea11966e4b4614b3248db,23374602,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:788
GCA-799ea8fc276d379b683f8ad0,23374602,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,1,evidence:789
GCA-65cfb45f9e1409d672330c56,26181029,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:791
GCA-bd283d7d588f2fe12e79756c,22961667,associated_with_resistance_to,WZ4002,Resistance,1,evidence:792
GCA-97e5d6af2ae112dcd044bfdb,24836576,associated_with_sensitivity_to,ABEMACICLIB,Sensitivity/Response,1,evidence:794
GCA-9dfccec80feb23bdbc67d3fc,20609353,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:795
GCA-0b28302205f20545fbfb10fb,23213094,associated_with_sensitivity_to,FORETINIB,Sensitivity/Response,1,evidence:796
GCA-c18fcf4abd7b10762bd8daea,25971939,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:797
GCA-a29de082fd44efc2cb4900f5,26015511,associated_with_sensitivity_to,INFIGRATINIB,Sensitivity/Response,1,evidence:799
GCA-5813a5888d644350fe54fb74,26637881,associated_with_sensitivity_to,INFIGRATINIB,Sensitivity/Response,1,evidence:800
GCA-ce4f5d1f55eaa983f5f7898d,21119661,associated_with_sensitivity_to,DOVITINIB,Sensitivity/Response,2,evidence:801
GCA-a964ea7b5730adcb589376c0,21119661,associated_with_sensitivity_to,PD173074,Sensitivity/Response,2,evidence:801
GCA-e119f2fdaaa9003f5fb36ccb,21119661,associated_with_sensitivity_to,PD173074,Sensitivity/Response,3,evidence:803
GCA-a7e360c5f6cab94576cec9e5,21119661,associated_with_sensitivity_to,DOVITINIB,Sensitivity/Response,3,evidence:803
GCA-e7c871ced21df77b0a2f1aeb,21119661,associated_with_sensitivity_to,TYROSINE KINASE INHIBITOR SU5402,Sensitivity/Response,3,evidence:803
GCA-4e69373fae61006acacb41e7,25883215,associated_with_resistance_to,OLAPARIB,Resistance,1,evidence:805
GCA-4bb8afb885e62a423272451d,26623049,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:806
GCA-822db15e23fcf781364e24d6,26162296,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,1,evidence:809
GCA-c483038fd90158bff328e24a,26137564,associated_with_sensitivity_to,PATRITUMAB,Sensitivity/Response,1,evidence:813
GCA-ff4d202a6b0acca456e68633,26057002,associated_with_sensitivity_to,GEMCITABINE,Sensitivity/Response,2,evidence:814
GCA-fb3c19d921b8f09ccb0954a3,26057002,associated_with_sensitivity_to,PLATINUM COMPOUND,Sensitivity/Response,2,evidence:814
GCA-df48ccf2875b9200d1644fa7,26033044,associated_with_resistance_to,LONAFARNIB,Resistance,1,evidence:815
