kind,group_key,size,candidate_ids
semantic,"[""associated_with_sensitivity_to"", [""Variant:133"", ""exon 19 deletion"", null, ""Variant""], [""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""exon 19 deletion""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:133"", ""exon 19 deletion"", null, ""Variant""]], [[""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""]], [], ""sensiti",6,GCA-3f46c7d5e57d92fcb205d5bb|GCA-696ddabb23ad54c65019d17b|GCA-06417f19563b8b8158fa7416|GCA-0e6989e44d30deb0f27e2989|GCA-8b0ef475e6d2f252252ffc18|GCA-ff591a3c50d589b71623f8f7
semantic,"[""associated_with_resistance_to"", [""Variant:168"", ""c481s"", null, ""Variant""], [""Drug:rxcui:1442981"", ""ibrutinib"", null, ""Drug""], [[""Disease:45"", ""chronic lymphocytic leukemia"", ""DOID:1040"", null], [""disease:label:Chronic Lymphocytic Leukemia"", ""chronic lymphocytic leukemia"", ""DOID:1040.0"", null]], [""btk""], [""c481s""], [[""Gene:695"", ""btk"", null, ""Gene""], [""Variant:168"", ""c481s"", null, ""Variant""]], [[""Drug:rxcui:1442981"", ""ibrutinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-493a1c9c8eadea995d62a36a|GCA-e81d77401653885fc4d163ce
semantic,"[""associated_with_resistance_to"", [""Variant:169"", ""q79k"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""akt1""], [""q79k""], [[""Gene:207"", ""akt1"", null, ""Gene""], [""Variant:169"", ""q79k"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-994707cfc52238662aa83c48|GCA-0db22874c72146ed1b4568b9
semantic,"[""associated_with_resistance_to"", [""Variant:5"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:5"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",8,GCA-010315d07ebd444fda7e0521|GCA-7c138ef7df2d645328883612|GCA-da306e9148d7f94ea4cac731|GCA-4c325a010ebe68b8dcd8d036|GCA-0dc70fa9e4788a5c46d8d0d4|GCA-408d47c2e9322d828450d237|GCA-d343e500aa7cb045bb19554a|GCA-6e0260f58cfe3c810e82bd90
semantic,"[""associated_with_sensitivity_to"", [""Variant:210"", ""expression"", null, ""Variant""], [""Drug:rxcui:10324"", ""tamoxifen"", null, ""Drug""], [[""Disease:23"", ""breast cancer"", ""DOID:1612"", null], [""disease:label:Breast Cancer"", ""breast cancer"", ""DOID:1612.0"", null]], [""pgr""], [""expression""], [[""Gene:5241"", ""pgr"", null, ""Gene""], [""Variant:210"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:10324"", ""tamoxifen"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-855ce10193b989fc84d3fb11|GCA-dbf3ad3f3220a66627a05dc5
semantic,"[""associated_with_resistance_to"", [""Variant:214"", ""loss"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""pten""], [""loss""], [[""Gene:5728"", ""pten"", null, ""Gene""], [""Variant:214"", ""loss"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-ad3cf795c7659a0e033d2117|GCA-26967dae697619e6a8273851
semantic,"[""associated_with_sensitivity_to"", [""Variant:306"", ""amplification"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""erbb2""], [""amplification""], [[""Gene:2064"", ""erbb2"", null, ""Gene""], [""Variant:306"", ""amplification"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", n",15,GCA-a438686795db2ae01b46ecaa|GCA-2665f03909d3564b34aeae1d|GCA-ce7b4da24d7c631e3f7adf61|GCA-2538b90caf479cdc659fc790|GCA-2e9e5b5b8b70ed2bd85daa07|GCA-60bf127fd383817d4cd51299|GCA-81972b222d8ba49577666928|GCA-42fece5e46c714f051afa910|GCA-8746616259a6dac24f6b20c5|GCA-dbc3bf1947d30aa4ed88a6f8|GCA-35038dd70af8251f04d1fed7|GCA-2d3d6ee567b83748633ee2b1|GCA-f26a134a1c981bf9c2efa280|GCA-8ccb875bf0a9f290fca17bfd|GCA-4c50e80f05d0d475355cf073
semantic,"[""associated_with_resistance_to"", [""Variant:1028"", ""f317l"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""f317l""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:1028"", ""f317l"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",5,GCA-27d1c54bc494c171deabb29a|GCA-b30567047a2073dd469109eb|GCA-9cf07d22c7a79d8124a133a3|GCA-2a38b7ccf4d3e490e76cce7b|GCA-cb8ab3fa903f94dc83fc2b50
semantic,"[""associated_with_sensitivity_to"", [""Variant:2"", ""t315i"", null, ""Variant""], [""Drug:rxcui:1364347"", ""ponatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""t315i""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2"", ""t315i"", null, ""Variant""]], [[""Drug:rxcui:1364347"", ""ponatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-bad2aaa522aff2b90bdfd363|GCA-5390650e661c3d4e295c3669
semantic,"[""associated_with_resistance_to"", [""Variant:214"", ""loss"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:23"", ""breast cancer"", ""DOID:1612"", null], [""disease:label:Breast Cancer"", ""breast cancer"", ""DOID:1612.0"", null]], [""pten""], [""loss""], [[""Gene:5728"", ""pten"", null, ""Gene""], [""Variant:214"", ""loss"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-d27f7e7fe6f5c1153b0f0353|GCA-b10c86496b97dd45ec3e2a7c
semantic,"[""associated_with_sensitivity_to"", [""Variant:34"", ""t790m"", null, ""Variant""], [""Drug:ncit:C99905"", ""rociletinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""t790m""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:34"", ""t790m"", null, ""Variant""]], [[""Drug:ncit:C99905"", ""rociletinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", nul",3,GCA-adb3a032fa5b7f6c19ca09ec|GCA-4a9153d2552fc6f9defeed59|GCA-4349ec34ef5d5b2df2c87c51
semantic,"[""associated_with_sensitivity_to"", [""Variant:66"", ""exon 11 mutation"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:2"", ""gastrointestinal stromal tumor"", ""DOID:9253"", null], [""disease:label:Gastrointestinal Stromal Tumor"", ""gastrointestinal stromal tumor"", ""DOID:9253.0"", null]], [""kit""], [""exon 11 mutation""], [[""Gene:3815"", ""kit"", null, ""Gene""], [""Variant:66"", ""exon 11 mutation"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""sensitivit",2,GCA-e0e7eb5957621242a88ea128|GCA-271ab89c4755d080cb909a26
semantic,"[""associated_with_sensitivity_to"", [""Variant:2693"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:2693"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-40b92b2cd326d44cd5471028|GCA-97211c99cd6ce29d229389e3|GCA-4409bdf4df1567eeb19afc06|GCA-6b4f79bff159f7b3bdfc0185
semantic,"[""associated_with_sensitivity_to"", [""Variant:193"", ""overexpression"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:33"", ""head and neck squamous cell carcinoma"", ""DOID:5520"", null], [""disease:label:Head And Neck Squamous Cell Carcinoma"", ""head and neck squamous cell carcinoma"", ""DOID:5520.0"", null]], [""egfr""], [""overexpression""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:193"", ""overexpression"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Dr",2,GCA-e462a571ed1c5bb12eb02b3c|GCA-31ecbcd4cdcdf6d9a8da2a98
semantic,"[""associated_with_sensitivity_to"", [""Variant:193"", ""overexpression"", null, ""Variant""], [""Drug:ncit:C2167"", ""epidermal growth factor receptor tyrosine kinase inhibitor"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""overexpression""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:193"", ""overexpression"", null, ""Variant""]], [[""Drug:ncit:C2167"", ""e",2,GCA-1c1e6e3a766e6a6134b6d393|GCA-96b7e1485e6804cd8555c2e4
semantic,"[""associated_with_sensitivity_to"", [""Variant:273"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1098413"", ""vandetanib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [], [""fusion""], [[""Variant:273"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1098413"", ""vandetanib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-0734062a9bc3238f9ad48d09|GCA-e7e45b6eccba75ad4ffdde58
semantic,"[""associated_with_sensitivity_to"", [""Variant:276"", ""expression"", null, ""Variant""], [""Drug:rxcui:1597876"", ""nivolumab"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""cd274""], [""expression""], [[""Gene:29126"", ""cd274"", null, ""Gene""], [""Variant:276"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:1597876"", ""nivolumab"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-8d42379389bed5f484918d1c|GCA-003ca9889b3d8906d4674f37
semantic,"[""associated_with_sensitivity_to"", [""Variant:104"", ""e545k"", null, ""Variant""], [""Drug:ncit:C165479"", ""pictilisib"", null, ""Drug""], [[""Disease:23"", ""breast cancer"", ""DOID:1612"", null], [""disease:label:Breast Cancer"", ""breast cancer"", ""DOID:1612.0"", null]], [""pik3ca""], [""e545k""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:104"", ""e545k"", null, ""Variant""]], [[""Drug:ncit:C165479"", ""pictilisib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-8c5e9ef0815e46975b17655c|GCA-4575ca05098aa3585417f721
semantic,"[""associated_with_resistance_to"", [""Variant:453"", ""s492r"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""egfr""], [""s492r""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:453"", ""s492r"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-f4f01fc518e834bb1a324c2b|GCA-a2dbae9a7bbaaf2f0b32cfba
semantic,"[""associated_with_sensitivity_to"", [""Variant:270"", ""amplification"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""met""], [""amplification""], [[""Gene:4233"", ""met"", null, ""Gene""], [""Variant:270"", ""amplification"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""sensitivity/re",4,GCA-6a90d29b32dfafd0a155e4bd|GCA-16de471dc99e604aae90ef19|GCA-cc906a4c35308564a499fd92|GCA-273b7481471034e6b95d388a
semantic,"[""associated_with_sensitivity_to"", [""Variant:276"", ""expression"", null, ""Variant""], [""Drug:rxcui:1547545"", ""pembrolizumab"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""cd274""], [""expression""], [[""Gene:29126"", ""cd274"", null, ""Gene""], [""Variant:276"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:1547545"", ""pembrolizumab"", null, ""Drug""]], [], ""sensitivity/",5,GCA-43546c854e62953257373985|GCA-94429bfda891def3d6f5c0d5|GCA-af0236d65e4953ca2233a55c|GCA-aba08aab9808702bc7707afc|GCA-9c854361b6ae0d1500858178
semantic,"[""associated_with_sensitivity_to"", [""Variant:276"", ""expression"", null, ""Variant""], [""Drug:rxcui:1597876"", ""nivolumab"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""cd274""], [""expression""], [[""Gene:29126"", ""cd274"", null, ""Gene""], [""Variant:276"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:1597876"", ""nivolumab"", null, ""Drug""]], [], ""sensitivity/response",3,GCA-43602968c4da6091619434c5|GCA-df1bf5c99030088772fbf59f|GCA-04a998c29810f4d187116acb
semantic,"[""associated_with_resistance_to"", [""Variant:300"", ""mutation"", null, ""Variant""], [""Drug:rxcui:1242987"", ""vismodegib"", null, ""Drug""], [[""Disease:84"", ""basal cell carcinoma"", ""DOID:2513"", null], [""disease:label:Basal Cell Carcinoma"", ""basal cell carcinoma"", ""DOID:2513.0"", null]], [""smo""], [""mutation""], [[""Gene:6608"", ""smo"", null, ""Gene""], [""Variant:300"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:1242987"", ""vismodegib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-68d4dd810fe70f45d30d31a8|GCA-98109412261b62993346f76b
semantic,"[""associated_with_sensitivity_to"", [""Variant:306"", ""amplification"", null, ""Variant""], [""Drug:rxcui:1940642"", ""neratinib maleate"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""erbb2""], [""amplification""], [[""Gene:2064"", ""erbb2"", null, ""Gene""], [""Variant:306"", ""amplification"", null, ""Variant""]], [[""Drug:rxcui:1940642"", ""neratinib mal",2,GCA-b5158ac25aa74ed296baadb3|GCA-76456c04e9cf5fde76359bb9
semantic,"[""associated_with_resistance_to"", [""Variant:308"", ""g1269a"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""alk""], [""g1269a""], [[""Gene:238"", ""alk"", null, ""Gene""], [""Variant:308"", ""g1269a"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-159ded173f5c1253541a7837|GCA-2696f0d669924ccb54926d42
semantic,"[""associated_with_resistance_to"", [""Variant:315"", ""expression"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""areg""], [""expression""], [[""Gene:374"", ""areg"", null, ""Gene""], [""Variant:315"", ""expression"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""resistance"", ""predictiv",2,GCA-8cd7735ae4ee6afc191a4904|GCA-d9164358243022049c179aa9
semantic,"[""associated_with_sensitivity_to"", [""Variant:324"", ""exon 14 skipping mutation"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [""met""], [""exon 14 skipping mutation""], [[""Gene:4233"", ""met"", null, ""Gene""], [""Variant:324"", ""exon 14 skipping mutation"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""sensiti",4,GCA-c18fcf4abd7b10762bd8daea|GCA-dab219589fa2724a54af8672|GCA-2f0ec0ee083275bd8ebeed8c|GCA-a6500ddeff4aad4daf9c3114
semantic,"[""associated_with_resistance_to"", [""Variant:81"", ""g13d"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""kras""], [""g13d""], [[""Gene:3845"", ""kras"", null, ""Gene""], [""Variant:81"", ""g13d"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",8,GCA-4bb8afb885e62a423272451d|GCA-21a1aaa6cfbba67962a50839|GCA-efc3f475d8f99f73857b71a5|GCA-f99598d99c49aa5ecf7da962|GCA-4cfd8f8d1c1d5c5c62fab589|GCA-6700dcd31acc076387666cc6|GCA-f9a16eb6561413e5d6e58c2d|GCA-a4a1335b2b530b9b1e2eab07
semantic,"[""associated_with_resistance_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:263034"", ""panitumumab"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",3,GCA-e7a53d4d6559eaf550b6cc74|GCA-b15374f312c96e8a846f546a|GCA-9a732ab577827f356fb4a281
semantic,"[""associated_with_sensitivity_to"", [""Variant:270"", ""amplification"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [""met""], [""amplification""], [[""Gene:4233"", ""met"", null, ""Gene""], [""Variant:270"", ""amplification"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-f5f965b096b870cc455d2688|GCA-eab1871d726eb189aa9ea984
semantic,"[""associated_with_resistance_to"", [""Variant:4331"", ""c1156y"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""alk""], [""c1156y""], [[""Gene:238"", ""alk"", null, ""Gene""], [""Variant:4331"", ""c1156y"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-43586e3fd162d554f8167870|GCA-07d0a917b7e4ddefa1c60e75
semantic,"[""associated_with_sensitivity_to"", [""Variant:5"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:5"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-062ad34b95ff3a6bc791679c|GCA-e4294441ee574d981e379410|GCA-5a15a4f14321d4c759522604|GCA-5963056accf63cee30f5103b
semantic,"[""associated_with_sensitivity_to"", [""Variant:190"", ""amplification"", null, ""Variant""], [""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""egfr""], [""amplification""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:190"", ""amplification"", null, ""Variant""]], [[""Drug:rxcui:318341"", ""cetuximab"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-0386c3eef0f2b3d0bdad6f24|GCA-b8e50ab9441502a1ae22dd44
